objectid,trail_name,surface_cat,use_cat,segment_length_miles,trail_width
55160,Aldrich School Easement,Other,Hiking/Walking,0.0783824266043159,8
55161,Maritime Heritage Park,Other,Hiking/Walking,0.0407679269898116,10
55162,Old Village Trail,Other,Hiking/Walking,0.0702756178680507,10
55163,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.0473585491809254,2
55164,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.669494093338144,2
55165,Civic Athletic Complex,Other,Hiking/Walking,0.00810215691763397,10
55166,Maritime Heritage Park,Wood/Boardwalk,Hiking/Walking,0.00468013255217825,3
55167,Forest & Cedar Neighborhood Park,Other,Hiking/Walking,0.0129368600827545,5
55168,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0438357231835839,3
55169,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0130585446758635,6
55170,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0599620498145563,3
55171,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0544959499256093,8
55172,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0726298820464416,2
55173,Big Rock Garden,Other,Hiking/Walking,0.00695147332256169,6
55174,Post Point Treatment Plant Open Space,Other,Hiking/Walking,0.0758748783245914,6
55175,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.28791816289362,3
55176,Padden Gorge,Native/Dirt,Hiking/Walking,0.0348778750983421,4
55177,Little Squalicum Park,Other,Hiking/Walking,0.0299779731660743,10
55178,Lake Padden Park,Native/Dirt,Hiking/Walking,0.175171431680969,3
55179,Big Rock Garden,Other,Hiking/Walking,0.0273059743635599,6
55180,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0888814813445353,1
55181,Chuckanut Mountain,Native/Dirt,Hiking/Walking,1.33135812296177,2
55182,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.169036850067852,6
55183,Boulevard Park Trails,Other,Hiking/Walking,0.0547309195781235,10
55184,Bayview Cemetery,Other,Hiking/Walking,0.122663425849485,10
55185,Big Rock Garden,Other,Hiking/Walking,0.00954547015778428,6
55186,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0131166173692131,6
55187,Cornwall Park,Other,Hiking/Walking,0.00568702174199107,6
55188,Whatcom Falls Park Trails,Other,Hiking/Walking,0.401723923325226,8
55189,Old Village Trail,Other,Hiking/Walking,0.0661698399691301,10
55190,Right-of-Way Trails,Other,Hiking/Walking,0.0978208870529083,5
55191,Sehome Hill Arboretum,Other,Hiking/Walking,0.0179265635299179,6
55192,Birchwood Neighborhood Park,Other,Hiking/Walking,0.00879984873789315,6
55194,Little Squalicum Park,Other,Hiking/Walking,0.0425765686032494,3
55195,Whatcom Falls Park,Other,Hiking/Walking,0.0432028871175335,4
55196,WWU,Other,Hiking/Walking,0.514120601539456,20
55197,Maritime Heritage Park,Other,Hiking/Walking,0.0170827225480817,6
55198,Woodstock Farm,Native/Dirt,Hiking/Walking,0.0329971768954127,3
55200,Cornwall Park,Other,Hiking/Walking,0.00134600544032641,10
55201,Big Rock Garden,Other,Hiking/Walking,0.0114742819814458,6
55202,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.0891393518701191,2
55203,Woodstock Farm,Other,Hiking/Walking,0.0746686245274241,3
55204,Squalicum Creek Park,Other,Hiking/Walking,0.141415384507316,10
55205,Arroyo Nature Area,Other,Hiking/Walking,5.44557050063412,10
55206,Right-of-Way Trails,Other,Hiking/Walking,0.0507892107953412,6
55207,Riley Open Space,Native/Dirt,Hiking/Walking,2.5162042556547e-4,3
55208,King Mountain,Gravel/Crushed,Hiking/Walking,0.0913304065321627,6
55209,Whatcom Falls Park,Other,Hiking/Walking,0.0481851842096485,6
55210,Padden Gorge,Other,Hiking/Walking,0.0782261495099322,10
55211,Nbhd Connectors-Street,Other,Hiking/Walking,0.0755254627953806,4
55213,Railroad Greenway & Trail,Other,Hiking/Walking,0.131620146174432,6
55214,Bloedel Donovan Park,Other,Hiking/Walking,0.234468937516918,6
55215,Railroad Greenway & Trail,Other,Hiking/Walking,0.0151799158341573,10
55216,Maritime Heritage Park,Other,Hiking/Walking,0.0828392438601572,6
55217,Whatcom Falls Park,Other,Hiking/Walking,0.152901288496996,10
55218,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.822011634299782,2
55219,Fairhaven Park,Other,Hiking/Walking,0.032747255284818,10
55220,Bug Lake,Native/Dirt,Hiking/Walking,0.24001100981775,3
55221,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0325658882450903,3
55222,Whatcom Falls Park,Other,Hiking/Walking,0.111287931279055,10
55223,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0283687625900447,8
55224,Interurban Greenway & Trail,Other,Hiking/Walking,0.106535795416348,10
55225,Northridge Park,Other,Hiking/Walking,0.130528531999297,8
55226,Whatcom Falls Park,Other,Hiking/Walking,0.331769111414015,3
55227,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.167293817547974,2
55228,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.630548625949968,2
55229,Connelly Creek Nature Area Trails,Other,Hiking/Walking,0.414855608477214,6
55230,Maritime Heritage Park,Other,Hiking/Walking,0.00729402876719835,10
55231,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.103382532401458,2
55232,Cornwall Park,Other,Hiking/Walking,0.0878248586021578,10
55233,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.01741221106518,3
55234,Whatcom Falls Park,Other,Hiking/Walking,0.129566373933248,10
55235,Little Squalicum Park,Other,Hiking/Walking,0.0247937568692484,10
55236,Right-of-Way Trails,Other,Hiking/Walking,0.0890754679406816,8
55237,Lake Padden Park,Other,Hiking/Walking,0.0440653831595183,6
55238,Maritime Heritage Park,Other,Hiking/Walking,0.0895924338706292,10
55240,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0591609379152532,2
55242,Fairhaven Park,Native/Dirt,Hiking/Walking,0.117138044699169,1
55243,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.17252781765499,2
55244,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.170464670890864,2
55245,Connelly Creek Nature Area,Other,Hiking/Walking,0.0143651778037251,5
55246,Right-of-Way Trails,Other,Hiking/Walking,0.0780449554694011,2
55247,Elizabeth Park,Other,Hiking/Walking,0.06228528422463,6
55248,Right-of-Way Trails,Other,Hiking/Walking,0.0350492229770282,8
55249,Maplewood / Mcleod,Native/Dirt,Hiking/Walking,0.183513409589519,2
55250,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00766455938629296,10
55251,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.507182505094829,3
55252,Fairhaven Park,Other,Hiking/Walking,0.0257888848164199,6
55253,Cornwall Park,Other,Hiking/Walking,0.0240873408967581,10
55254,Boulevard Park,Other,Hiking/Walking,0.0175531899035307,10
55255,Big Rock Garden,Other,Hiking/Walking,0.0302791243295255,6
55256,Klipsun,Native/Dirt,Hiking/Walking,0.0864292509673117,3
55257,WWU,Other,Hiking/Walking,0.0825677785013398,20
55258,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0178199049076286,2
55259,Samish Crest Open Space,Other,Hiking/Walking,0.0323623430566868,10
55260,Whatcom Falls Park,Other,Hiking/Walking,0.0700060182949191,6
55261,St. Clair Neighborhood Park,Other,Hiking/Walking,0.255997879367364,10
55262,Sunset Pond,Other,Hiking/Walking,0.0216503927439492,6
55263,Taylor Dock Lease (DNR),Other,Hiking/Walking,0.00928116894187351,10
55264,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0942275306966944,3
55265,Cornwall Park,Other,Hiking/Walking,0.106122199681162,6
55266,Laurel St Crooked Path,Other,Hiking/Walking,0.0174974652584072,5
55267,Neighborhood Connector,Other,Hiking/Walking,0.0910677080433271,8
55268,Chuckanut Mountain,Other,Hiking/Walking,0.102690362473875,3
55269,Roosevelt Park,Other,Hiking/Walking,0.0194292509761365,10
55270,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.223577436966828,6
55271,St. Clair Neighborhood Park,Other,Hiking/Walking,0.0145587230993224,6
55272,Lake Padden Park,Native/Dirt,Hiking/Walking,0.246297671561033,3
55273,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.119001456704566,3
55274,WWU,Other,Hiking/Walking,0.0117104814024405,20
55275,Lake Padden Park,Native/Dirt,Hiking/Walking,0.606347968704652,3
55276,Railroad Greenway & Trail,Other,Hiking/Walking,0.187105621911597,10
55277,Squalicum Creek Park Trails,Other,Hiking/Walking,0.166586603230463,6
55278,Lake Padden Park,Other,Hiking/Walking,2.5133314536092e-4,6
55279,Railroad Trail,Other,Hiking/Walking,0.0708820988834795,10
55280,Lake Padden Park,Native/Dirt,Hiking/Walking,1.36302443107126,3
55281,Northridge Park,Other,Hiking/Walking,0.0561702688938102,6
55282,Samish Heights Open Space,Other,Hiking/Walking,0.0449475976234021,6
55283,Klipsun,Other,Hiking/Walking,0.175449579817913,10
55284,Sehome Arboretum,Other,Hiking/Walking,0.00270008448125198,4
55285,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.170378768602533,2
55286,Neighborhood Connector,Other,Hiking/Walking,0.0744584080006448,3
55287,Lake Padden Park,Other,Hiking/Walking,1.1460865966164e-4,6
55288,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0267033190084679,2
55289,Fouts Neighborhood Park,Other,Hiking/Walking,0.0355602747443872,6
55290,Cornwall Park,Other,Hiking/Walking,0.0330817257228009,4
55291,Panorama Heights Open Space,Native/Dirt,Hiking/Walking,0.0727161542948536,4
55292,Railroad Greenway & Trail,Other,Hiking/Walking,0.0504515873565112,6
55293,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0662574552960275,3
55294,Whatcom Falls Park,Other,Hiking/Walking,0.0159066266380987,10
55295,Laurel St Crooked Path,Other,Hiking/Walking,0.0449813240805433,5
55296,Marine Drive Trailhead Area,Other,Hiking/Walking,0.0359208969889203,6
55297,Railroad Trail,Other,Hiking/Walking,0.00851828085421756,10
55298,Maritime Heritage Park,Other,Hiking/Walking,0.00172988577822849,10
55299,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.424424546457048,2
55300,Julianna Park,Other,Hiking/Walking,0.00975941030655635,6
55301,Birchwood Neighborhood Park,Other,Hiking/Walking,0.00346282617251703,6
55302,Fairhaven Park,Native/Dirt,Hiking/Walking,0.175062395050457,2
55304,Railroad Greenway & Trail,Other,Hiking/Walking,0.0574641621236668,6
55305,Right-of-Way Trails,Other,Hiking/Walking,0.0255421571031782,6
55306,Waypoint Park,Other,Hiking/Walking,0.0336363994284171,6
55307,Unofficial Trails-Public Works,Native/Dirt,Hiking/Walking,0.0432914524734822,5
55308,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.25092244443357,3
55309,Cornwall Ave - E Maple St to Ohio St,Other,Hiking/Walking,0.305989272741764,6
55310,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.35983770185497,4
55311,Laurel St Crooked Path,Other,Hiking/Walking,0.0503514286287751,5
55312,Klipsun,Other,Hiking/Walking,0.0591098542882122,10
55313,St. Clair Neighborhood Park,Other,Hiking/Walking,0.0083733233438015,6
55314,Sunset Pond,Other,Hiking/Walking,0.109045228394465,6
55315,Fairhaven Park,Native/Dirt,Hiking/Walking,0.167171286547026,2
55316,Big Rock Garden,Other,Hiking/Walking,0.0200068546901749,6
55317,Little Squalicum Park,Other,Hiking/Walking,0.050788144331881,8
55318,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0278382216731771,3
55319,Lakeway Community Garden,Other,Hiking/Walking,0.150193692748078,8
55320,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.00243332138870397,3
55321,Barkley Greenway & Trail,Other,Hiking/Walking,0.0864432389375074,10
55322,Whatcom Falls Park,Other,Hiking/Walking,0.177238720151498,10
55323,Bloedel Donovan Park,Other,Hiking/Walking,0.0195058219844117,6
55324,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.268552898901631,3
55325,Whatcom Falls Park,Other,Hiking/Walking,0.0548203371110589,10
55326,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0152696587457363,6
55327,Interurban Greenway & Trail,Native/Dirt,Hiking/Walking,0.267730137191702,3
55328,Post Point Treatment Plant Open Space Trails,Other,Hiking/Walking,0.207575264754281,6
55329,Railroad Greenway & Trail,Other,Hiking/Walking,0.403996456000105,10
55330,Cornwall Park,Other,Hiking/Walking,0.0671338746542178,10
55331,Elizabeth Park,Other,Hiking/Walking,0.0155476264019353,6
55332,Elizabeth Park,Other,Hiking/Walking,0.00915911929362341,6
55333,Whatcom Falls Park,Other,Hiking/Walking,0.288784787499704,8
55334,Unofficial Trails-Park,Native/Dirt,Hiking/Walking,0.11585455345363,3
55335,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0509148106449313,2
55336,WWU,Other,Hiking/Walking,0.054728514870456,20
55337,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.00842967098874515,3
55338,Bay to Baker Greenway & Trail,Other,Hiking/Walking,0.268012601915231,10
55339,Big Rock Garden,Other,Hiking/Walking,0.0118423680070563,6
55340,Whatcom Falls Park,Other,Hiking/Walking,0.0159915452516301,8
55341,Civic Athletic Complex,Other,Hiking/Walking,0.241888702524886,10
55342,Railroad Greenway & Trail,Other,Hiking/Walking,0.0299049825071571,10
55343,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.0234862177289655,8
55344,Maritime Heritage Park,Other,Hiking/Walking,0.0631730979491421,6
55345,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.106417320910561,2
55346,Lake Padden Park,Other,Hiking/Walking,0.0262379378964641,6
55347,Big Rock Garden,Other,Hiking/Walking,0.00154626610167944,6
55348,South Bay Greenway & Trail Trails,Wood/Boardwalk,Hiking/Walking,0.0285829167455956,6
55349,Northridge Park,Other,Hiking/Walking,0.0610284780010123,8
55350,Northridge Park,Other,Hiking/Walking,0.260117633733951,8
55351,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0619789616411931,2
55352,Birchwood Park,Other,Hiking/Walking,0.0398541887509896,6
55353,Railroad Trail,Native/Dirt,Hiking/Walking,0.0191049573130405,3
55354,Big Rock Garden,Other,Hiking/Walking,0.0103502048949973,6
55355,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.029045195604752,3
55356,Birch Falls,Gravel/Crushed,Hiking/Walking,0.122604616403617,8
55357,Birchwood Neighborhood Park,Other,Hiking/Walking,0.0151775828641638,6
55358,Lake Padden Park,Other,Hiking/Walking,0.0329019291129413,6
55359,Whatcom Falls Park,Other,Hiking/Walking,0.158146306013662,4
55360,Railroad Greenway & Trail,Other,Hiking/Walking,0.0845847601464946,10
55361,Elizabeth Park,Other,Hiking/Walking,0.00411492634510094,6
55362,Verona St. Connector,Paved,Hiking/Walking,0.226303052523683,5
55363,Fairhaven Park,Native/Dirt,Hiking/Walking,0.103547254878183,2
55364,Cornwall Park,Other,Hiking/Walking,0.00297437337921863,10
55365,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,1.2256174141843e-4,2
55366,Woodstock Farm,Other,Hiking/Walking,0.0395378083607038,6
55367,Arroyo Nature Area,Other,Hiking/Walking,0.0140323729540119,4
55368,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.757215013592773,2
55369,Roosevelt Park,Other,Hiking/Walking,0.0102022489805724,5
55370,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00613154686639701,10
55371,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.200964084835946,2
55372,Boulevard Park,Other,Hiking/Walking,0.0108787176074299,10
55373,Cornwall Park,Other,Hiking/Walking,0.111866532828451,10
55374,Lake Padden Park,Other,Hiking/Walking,0.199158575259679,10
55375,Galbraith (County),Native/Dirt,Hiking/Walking,0.317471466372531,3
55376,Big Rock Garden,Other,Hiking/Walking,0.00709030570103393,6
55377,Arroyo Nature Area,Native/Dirt,Hiking/Walking,9.9560663650191e-4,2
55378,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.195869330720232,3
55379,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00585287207894251,10
55380,Connelly Creek Nature Area Trails,Other,Hiking/Walking,0.130174358814966,4
55381,Big Rock Garden,Other,Hiking/Walking,0.0203515532600722,6
55382,Broadway Park,Other,Hiking/Walking,0.0101151547001126,6
55383,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0258276508583391,10
55384,Right-of-Way Trails,Other,Hiking/Walking,0.0310008653205235,3
55385,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0281922949362674,6
55386,Railroad Greenway & Trail,Other,Hiking/Walking,0.0263521608193316,4
55388,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0170969614266193,10
55389,King Mountain,Gravel/Crushed,Hiking/Walking,0.157930946099149,6
55390,Boulevard Park Trails,Other,Hiking/Walking,0.0259466597058116,6
55391,Boulevard Park,Other,Hiking/Walking,0.050191774417273,10
55392,Riley Open Space,Native/Dirt,Hiking/Walking,0.0655827759474522,3
55393,Sidewalks-Street,Other,Hiking/Walking,0.036209949300791,4
55394,Maritime Heritage Park,Native/Dirt,Hiking/Walking,0.00417461212460581,3
55395,Right-of-Way Trails,Other,Hiking/Walking,0.0142150221111333,10
55396,Post Point Treatment Plant Open Space,Other,Hiking/Walking,0.157170795482556,6
55397,Forest & Cedar Neighborhood Park,Other,Hiking/Walking,0.0315544558581943,5
55398,Bakerview Open Space Trails,Other,Hiking/Walking,0.346984515204725,10
55399,Cordata Park,Gravel/Crushed,Hiking/Walking,0.13708175465749,10
55400,Railroad Greenway & Trail,Other,Hiking/Walking,0.0625801121681157,6
55401,Sehome Hill Arboretum,Other,Hiking/Walking,0.0488761438566816,10
55402,Bill McDonald / Byron / 34th,Other,Hiking/Walking,0.00549474908753133,10
55403,Ridgemont Neighborhood Park,Other,Hiking/Walking,0.0490918327399598,5
55404,Birchwood Park,Other,Hiking/Walking,0.114103829885798,6
55405,Roosevelt Park,Other,Hiking/Walking,0.390972194537146,8
55406,Connelly Creek Nature Area,Other,Hiking/Walking,0.106344304525859,6
55407,Fairhaven Park,Native/Dirt,Hiking/Walking,0.252572169152708,4
55408,Waypoint Park Trails,Other,Hiking/Walking,0.015789848308017,6
55409,Civic Athletic Complex,Other,Hiking/Walking,0.221896136465489,6
55410,Fouts Neighborhood Park,Other,Hiking/Walking,0.0294677561876545,6
55411,Maritime Heritage Park,Wood/Boardwalk,Hiking/Walking,0.0602826312288812,5
55412,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.283781981312577,10
55413,Northridge Park,Other,Hiking/Walking,0.0398819551797534,6
55414,Forest & Cedar Park Trails,Other,Hiking/Walking,0.0577892689709101,6
55415,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,8.68421508945644e-5,2
55416,Whatcom Falls Park,Other,Hiking/Walking,0.0598280808523667,4
55417,Northridge Park,Other,Hiking/Walking,0.305883708988743,8
55418,Lake Padden Park,Other,Hiking/Walking,0.0309263979501491,6
55419,South Bay Trail,Other,Hiking/Walking,0.160038189840957,10
55420,Cornwall Memorial Park Trails,Other,Hiking/Walking,0.0120879099627825,10
55421,Woodstock Farm,Native/Dirt,Hiking/Walking,0.0831493745340415,3
55422,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0534123466034546,3
55423,Big Rock Garden,Other,Hiking/Walking,0.0170771392129081,6
55424,Interurban Greenway & Trail,Other,Hiking/Walking,0.23985331523512,10
55425,Lake Padden Park,Other,Hiking/Walking,0.0372170149747967,6
55426,Boulevard Park,Other,Hiking/Walking,0.0725248114224467,10
55427,Cornwall Park,Other,Hiking/Walking,0.0259210792593733,10
55428,Railroad Greenway & Trail,Other,Hiking/Walking,0.029950871155623,10
55429,Highland Heights Neighborhood Park,Other,Hiking/Walking,0.0852260874331628,5
55430,Birch Street Trails,Other,Hiking/Walking,0.0809531547230134,6
55431,Sehome Hill Arboretum,Other,Hiking/Walking,0.00882201835446222,4
55432,Lowell Park Open Space,Other,Hiking/Walking,0.121339894761763,6
55433,Squalicum Creek Park,Other,Hiking/Walking,0.215862406851714,10
55434,Whatcom Falls Park,Other,Hiking/Walking,0.063453838890289,10
55435,Barkley Trail,Gravel/Crushed,Hiking/Walking,0.0122845540506582,8
55437,Chuckanut Bay Open Space (South),Native/Dirt,Hiking/Walking,0.10190566377444,3
55438,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.80148151521251,2
55439,Whatcom Falls Park,Other,Hiking/Walking,0.169623099345883,4
55440,Whatcom Falls Park,Other,Hiking/Walking,0.162682943396529,8
55441,Chuckanut Mountain,Other,Hiking/Walking,5.31297300753271,20
55442,Bay to Baker Greenway & Trail,Other,Hiking/Walking,0.342160948859158,10
55443,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.658076392190861,2
55444,Klipsun,Other,Hiking/Walking,0.0972064706887592,10
55445,Laurelwood Open Space,Other,Hiking/Walking,0.18523889617344,4
55446,Cordata,Paved,Hiking/Walking,0.106405604360989,10
55447,Sehome Hill Arboretum,Other,Hiking/Walking,0.236681971310329,4
55448,Lower Padden Trail,Other,Hiking/Walking,0.369357921306836,8
55449,Northridge Park,Other,Hiking/Walking,0.00762533764988328,8
55450,Sehome Hill Arboretum,Other,Hiking/Walking,0.260293596146615,6
55451,Lowell Park Open Space,Native/Dirt,Hiking/Walking,0.243051223895283,3
55452,Whatcom Falls Park,Other,Hiking/Walking,0.213452797389189,13
55453,Samish Crest Open Space,Other,Hiking/Walking,0.0374933266465118,10
55454,Boulevard Park,Other,Hiking/Walking,0.0257750116069291,10
55455,Elizabeth Park,Other,Hiking/Walking,0.0388283841068898,6
55457,Big Rock Garden,Other,Hiking/Walking,0.00729502073726499,6
55458,Lake Padden Park,Native/Dirt,Hiking/Walking,0.141165354397147,3
55459,Connelly Creek Nature Area,Other,Hiking/Walking,0.178575496306798,6
55460,Whatcom Creek Trail,Other,Hiking/Walking,0.424307625572079,10
55461,Woodstock Farm,Other,Hiking/Walking,0.0434070951328357,6
55462,Maritime Heritage Park,Wood/Boardwalk,Hiking/Walking,0.0220235030682418,10
55463,Sehome Hill Arboretum,Other,Hiking/Walking,0.00953273765422314,6
55464,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.00912727339763822,2
55465,Interurban Greenway & Trail,Other,Hiking/Walking,0.182314126792616,10
55466,Taylor Dock Lease (DNR),Other,Hiking/Walking,0.320319726833281,13
55467,Big Rock Garden,Other,Hiking/Walking,0.012901504476,6
55468,Whatcom Falls Park,Other,Hiking/Walking,0.0128876757503916,10
55469,Boulevard Park,Wood/Boardwalk,Hiking/Walking,0.0057904616082623,8
55470,Whatcom Falls Park,Other,Hiking/Walking,0.569402287544206,10
55471,Nbhd Connectors-Street,Other,Hiking/Walking,0.0553459576035519,4
55472,Railroad Greenway & Trail,Other,Hiking/Walking,0.0951953152849063,6
55473,Maritime Heritage Park,Other,Hiking/Walking,0.00529507152367166,6
55474,Padden Gorge,Other,Hiking/Walking,0.0943578839558843,10
55475,Waypoint Park Trails,Other,Hiking/Walking,0.0209905619934884,6
55476,Big Rock Garden,Other,Hiking/Walking,0.0142673424634803,6
55477,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.0341617367200298,10
55478,Salmon Woods Open Space,Other,Hiking/Walking,0.225687141546064,3
55479,Whatcom Creek Greenway & Trail Trails,Wood/Boardwalk,Hiking/Walking,0.195633424902136,8
55480,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.129322986763054,2
55481,Panorama Heights Open Space,Native/Dirt,Hiking/Walking,0.0942516807692867,4
55482,Maritime Heritage Park,Wood/Boardwalk,Hiking/Walking,0.0253561273012537,6
55483,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00864121771773947,10
55484,Maritime Heritage Park,Other,Hiking/Walking,0.0105739579842019,6
55485,Lake Padden Park,Other,Hiking/Walking,0.071163870631412,10
55486,Railroad Greenway & Trail,Other,Hiking/Walking,0.0953496057079049,10
55487,Cornwall Park,Other,Hiking/Walking,0.0267914931380996,10
55488,Roosevelt Nature Area,Other,Hiking/Walking,0.116755188787755,6
55489,Elizabeth Park,Other,Hiking/Walking,0.0413933047666944,6
55490,Maritime Heritage Park,Other,Hiking/Walking,0.0155186550071268,6
55491,Big Rock Garden,Other,Hiking/Walking,0.0185390006173338,6
55492,Big Rock Garden,Other,Hiking/Walking,0.010148915531206,6
55493,Cornwall Park,Other,Hiking/Walking,0.0783133266980837,10
55494,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0995873143663519,10
55495,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0422786759049414,3
55496,Railroad Trail,Other,Hiking/Walking,0.52972876789288,10
55497,Right-of-Way Trails,Other,Hiking/Walking,0.0783402260469746,6
55498,Big Rock Park,Other,Hiking/Walking,0.25100732637691,6
55499,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.271756708517865,10
55500,Railroad Greenway & Trail,Other,Hiking/Walking,0.0675888465363943,10
55501,Railroad Greenway & Trail,Other,Hiking/Walking,0.138761662000818,10
55502,Railroad Greenway & Trail,Other,Hiking/Walking,0.0864788317283767,10
55503,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0929197242087656,3
55504,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0803967566294723,2
55505,Railroad Greenway & Trail,Other,Hiking/Walking,0.0814934711982347,10
55506,Sehome Hill Arboretum,Other,Hiking/Walking,0.0254357163561561,6
55507,Cornwall Park,Other,Hiking/Walking,0.177563035335281,6
55508,Riley Open Space,Native/Dirt,Hiking/Walking,0.130850809527471,3
55510,Barkley Trail,Other,Hiking/Walking,0.257059205968712,8
55511,Salmon Woods Open Space,Other,Hiking/Walking,0.0309853875192377,6
55512,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.0465326025009831,3
55514,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0203521023973639,8
55515,Northridge Park,Other,Hiking/Walking,0.264509033440987,8
55516,Whatcom Creek Trail,Other,Hiking/Walking,0.213922360311608,10
55517,Arroyo Nature Area,Other,Hiking/Walking,0.12974780226033,10
55518,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.137419465059554,2
55519,Nevucky Trail,Other,Hiking/Walking,0.211450290715142,10
55520,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0591855249907789,2
55521,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.175435078114618,10
55522,Fairhaven Park,Native/Dirt,Hiking/Walking,0.346528275965371,1
55523,Lake Padden Park,Other,Hiking/Walking,0.0999908626748728,10
55524,Railroad Greenway & Trail,Other,Hiking/Walking,0.0581392710653655,10
55525,Sehome Hill Arboretum,Other,Hiking/Walking,0.316225445097427,10
55526,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.15522323961512,3
55527,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0870473106505266,3
55528,Fairhaven Park,Native/Dirt,Hiking/Walking,0.165357645016582,8
55529,Unofficial Trails-Park,Native/Dirt,Hiking/Walking,0.264690498585478,3
55530,Cornwall Memorial Park,Other,Hiking/Walking,0.157624934848587,10
55531,Boulevard Park,Other,Hiking/Walking,0.0183488007990808,10
55532,Taylor Dock Lease (DNR),Other,Hiking/Walking,0.118975078218973,10
55533,Northridge Park,Other,Hiking/Walking,0.0620511143001891,8
55534,Riley Open Space,Native/Dirt,Hiking/Walking,0.117446234430092,3
55535,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0747698981434862,1
55536,Nbhd Connectors-Park,Other,Hiking/Walking,0.0240823952721751,10
